tweet_id,sentiment,author,content,content_length
1957279276,worry,Celz29,ok deleted all messages and hope they don't come back!!,55
1964711228,happiness,ChowsheeSmelsea,"Latest: Saw Animal Collective in Oakland and they were AMAZING! Now, I am trying to clean my room",97
1962321590,worry,MeganStevenson,Watchin Hollyoaks...poor Justin!,32
1965013199,worry,sekarnakula,"@VestaEresta: Geez, a cool man like him be the villains. Too bad",64
1960152622,happiness,AndreaDG,"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo",141
1752089518,neutral,AutobotBeta,@MedBotJinx (OOC: -we'll do it.  ),34
1751142972,neutral,Alevesque,Ahhhh the calm after the storm.  All is quiet. Night everyone and Happy Mothers Day to those it applies to,106
1964640319,neutral,savemusic05,"i miss the jokes and making fun of ppl and throwing ideas for songs, movies, and shows at eachother the most.  that'll never go away...",135
1965220939,worry,moscowandberlin,My cat is anorexic,18
1694331866,happiness,BJ111,@LiesX xD send it!,18
1965794607,neutral,angelobell,"All dressed, showered and clean-shaven and I have nowhere to go on a Friday night",81
1964319554,neutral,peeriecat,"On my way to work, cant be bothered",35
1751852791,happiness,mbija,"my two new favorite prayers:  &quot;help me, help me, help me.&quot;  and &quot;thank you, thank you, thank you.&quot;",118
1753348653,neutral,Dag_Intern,"There mite be a article in the trib bout portia, keep an eye out for it.",72
1751644144,happiness,angieborrego,@taylorswift13 Mine too! Hayley is great,40
1963609374,neutral,yamaroooo,aha exams starts tomorrow i know i've been a tweet freak but won't be able to do anything till the end of it  see u all by then,127
1964032208,neutral,JessikaSays,"@lizzieIsCool meh, i feel fine now, it was crazy 10 minute sickness session, but now i'm hungry again",101
1694455481,neutral,indigo777,@dmeeker @alanstevens  @scrum_coach @sethrowe @scottreynolds IMHO this soft is the best to keep the chaos straight   http://bit.ly/yuFil,136
1751359920,neutral,HerGraceTheCat,"@rumblepurr That's not what @BabyPatches said  I like you, too, though. @Wildboutbirds is going steady with @ThatStripeyCat, though.....",136
1753869048,happiness,TistyLee,Had a great talk with Tony this afternoon... we're going to give it another go,78
1957053247,neutral,Roblex,Counting the hours of lost sunshine until the Weekend,53
1964151823,worry,yummkathycakes,does not want to go to sixth period.,36
1957161106,worry,markkenny,"My wife took my last ï¿½20, no McDonalds breakfast for me today",63
1957366488,worry,nakedxa,@pkBLGdonahue he's not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!,129
1696133157,neutral,booksliesalibis,"@JennWebb Yeah, I kinda got over the whole Barry Manilow phase.",63
1957523762,happiness,Becca__W,I have been playing skate for two hours. Now i need to get out and actually skate. But it's too late,100
1694293241,happiness,jordanhowell,"@pureelite Thankss  Someone sent me another text this morning saying happy birthday, was from that number I told you about last night LOL",137
1961911374,worry,billieisabeast,I've been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I'm very disappointed,130
1753030887,worry,killyourband,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.,121
1957083910,worry,goyuuki,@Syo_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store,82
1694476875,happiness,mumswhobake,@blondiepops oooh sounds yummy.  If you get a chance to take some pics  please add them to the website as we don't have many pies on there,138
1963002927,worry,SacTomatoCarri,"@AnarchyGarden I was going to go on Sunday, but now I've got too much going on that weekend",91
1752750043,worry,GGSophie,@michaelsheen ekkk..thats ruff..hope you have a safe flight and good meeting,76
1962830382,neutral,ItsjustKay,@PBsAlienGirl  Happy Belated birthday hun!! My net broke  This is the first chance i've had to get online! Luff Yooooooo xxxxxxxx,129
1752353353,happiness,imnangl,@TheQuietOne35 so it went well.  Andrea,39
1960328397,neutral,misweeetie,Pissed I  fell asleep before I pushed 'record' and missed @chrispalko!!,71
1753804937,neutral,Vaporeon888,"@sosolid2k peanut :o, cute name  lol get another turtle and call it jelly :p, if i get a pet i'll call it cabbage XD lolol",122
1961768874,happiness,IHateWhine,@finalscoreB3G2  How nice,25
1962935398,happiness,kestrel_chan,"@Aeire ahahaha, that happens to me all the time.  poor Angela!",62
1753449450,happiness,belinda_jane,"@hopeluvfaith aww lovely! Hope you had a great mother's day, our little mother hen  did you get in contact with sharn?",118
1957206343,neutral,JerrodK,@debbylovespr I've got one too  though i think mine was attributed to the seizure inducing color/light show in the movie The Soloist.,133
1753349021,neutral,dauche,felï¿½z dia de madres  | happy mothers day,42
1694457524,neutral,kmi1992,Bank holiday  Off to the station now. Catch you all later.,58
1694219898,happiness,stellarxflip,"Sometimes after a long weekend, you just need good conversation. thanks bro",75
1694219824,happiness,alangurbutt,@danijelabaron good morning from Lincolnshire. I could use some exercise also,77
1752122378,neutral,anjayyy,happy mothers day! im gunna crawl up in a ball and act like i dont exist  lmfaoo,80
1694570326,happiness,sullen_penguin,May the 4th be with me today as I round off the weekend with one more session - happy 4th y'all from the Fintster,113
1753367316,happiness,jendeweerd,"@stevelensink thanks stephen, appreciate it",43
1695054455,neutral,tsuei,"@shebunny yes I am, do you want to meet?",40
1752774940,neutral,sweetsexyshelly,@Nickman611 timberlake... Sorry I am late  caps such I hate them lol,68
1751034328,happiness,lady_like,Fun at the water park then dinner at the rainforest cafe (all free!) then party tonight  pretty good Saturday I think.,118
1956981850,neutral,robuttley,@ramtops the recession. her hotel are restructuring how the accounts are done. adds a bit more pressure in the short term but we'll cope,136
1751000556,happiness,meemles,Ok we found our way now... I think  tonight let's just let go its dance time!,77
1960552772,neutral,lauramposada,Please vote for my husband Jorge at the All Star Game @ http://bit.ly/TGxzu! I can't vote anymore,97
1965685765,neutral,ObsessionJBxMC,Craziier are off of msn!,24
1753155493,neutral,arixsafari,Movie and popcorn time,22
1957198430,neutral,benmfowler,I'm at work,11
1963134629,worry,HorseyJesse,"Well, my aunts dog died. I understand how devastated she is. I'll probably head over there soon for support",107
1750998385,neutral,blossom28,is maxin and relaxin... ahhh,28
1961874721,worry,DeannaKyre,Then I ruined a perfectly delicious green smoothie by throwing in the last of a bag of frozen strawberries.  Freezer burn.. yum...,130
1752384050,happiness,NICOwhatever,I am back from the best party ever,34
1957420156,neutral,monicachung,going to work soon,18
1963354512,neutral,quietpopcorn,@darrkwillow sayid could be dead.,33
1694240281,happiness,myfolklover,@Steph_Atticus Thank you,24
1964702208,worry,LittleMissEmma,"@SteveHealy Oh no! you poor thing  you must have booked the tickets before you realised it was Pat Kenny's last night, gutted for you....",137
1957361311,worry,ishamay,not so good mood..,18
1753484969,happiness,Maykats,@Mrjaydeeone thanks for the add  I'll try again signing in later when I get home. If still no such luck then I'll email someone,127
1751432423,neutral,veropperez,@corkyloowho i will,19
1751289130,neutral,SkyEatsJennifer,waitin for some Fall out boy,28
1961554794,happiness,video_girlxx,"@evanlyoko Yay! At least I'll get to see you next year! I'm sad, too.",69
1963044742,worry,CustAuthority,Twitter is slowing me down today.,33
1965964238,worry,twitci,@Gaylib1986 it was just areply on you facebook status that you were a little upset,82
1752088238,happiness,Erock808,"Aight, pau au'au... Heading to the Blaisdell Arena for the Ladies of the 80's concert!!! CheeHee... Awwrrite!!!",111
1695028013,happiness,josegato,@pleasebemine australia gets may 4th off! enjoy it,50
1694646463,happiness,adityab,@yohanik Hehe. Just found the Wikipedia page for the movie. And Last.fm confirms it. Thank you.  http://is.gd/iPrR,114
1752870775,happiness,DonniesGirl69,"@JaimeMcKnight YAY!!!!   I have Mark issues, too...you'll find I have A LOT of issues.   lmao",93
1694071525,happiness,alyas94,@dannnnnniiiie lol brandy and mr whiskers is on,47
1694686948,happiness,lesley007,@PaulHarriott Hahaha!! Tv isn't really my thing anyway..I more of a music girl,78
1961237668,happiness,scampbell734,"@lauradawg LOL she is okay, its just he songs are so catchy they get stuck in my head",85
1694684826,happiness,WhoisJohnLai,"@ElePhatt  LOL thanks you,  nice meeting you aswell, looking forward to our tweetversation",90
1966413178,worry,ChazzyCat,@sarahbellafina I'll try but silly silly tweetdeck being mean to me again,73
1694455805,happiness,devvvblaaad,@missjerilee welcome to twitter my friend,41
1957168874,neutral,omgitsafox,"@regent_lord Aww, you should've YouTubed it.",44
1753274224,happiness,NickSSP,"What a fantastic full-on weekend!  Going to finish on a high, with a cheeky chilli thai fried rice &amp; a few glasses of red",125
1965213112,worry,spunkysparky101,Got my report card back- I was at 88 for my average and i went down to 82  now I have to kick it up a notch!!!,110
1962998487,worry,Dravie,I had a nightmare last night *cry* I think I am scarred for life!,65
1965457263,happiness,melichaschmalz,toy story 3! june 2010. i can't wait that long.,47
1753434533,neutral,Stratosphear9,wishes a Happy Mother's Day to all mothers! Especially her own.  http://plurk.com/p/svg9d,89
1752962301,happiness,missamarissa,"i beat aye to the music hall.  babyy, im like the cinnamon that beat the apple to the apple jacks.",98
1694256950,neutral,m_ls,@andavane http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited,138
1753663778,neutral,red_ambert,Happy Mother's day to all mothers including mom-to-be and moms of 4 legged kids,79
1961000839,worry,ArjanKranenburg,Learned a lesson the hard way. Lost my USB stick and backup was a month old,75
1966397586,neutral,sarah_717,@ColdHearted19 woop right am off to &quot;try&quot; to get 2 sleep haha its 2 hot  have a good nightt x,103
1694951818,neutral,Miss_Mia87,Studying for my exams....boring,31
1753775318,neutral,scootz99,"To all moms out there, Happy mothers day!!",42
1695884434,happiness,RissWilson,"@gfalcone601 def cheese and onion  however after being back in the states for 4 months, finding a bag of salt&amp;vinegar...they tasted GREAT!",142
1694331193,neutral,Azhure,Went to see Wolverine with the husband (who is off work today) - was pretty good,80
1694687129,happiness,katie_cakes101,got an awesome hair cut todayyyy  it looks so hottt haha doing homework,71
1964246425,worry,KellyyyMarieee,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck,130
1753235113,neutral,MarshallSheldon,@Tim_in_NH night bud,20
1961871839,worry,col3man01,i feel like dyeing right now...,31
1695002772,neutral,zues101,Do you ever catch yourself doing something really really nasty in public and have to play it off? I do,102
1694090727,neutral,omfgtamaralyn,@nicurrr over herrreeeee,24
1963906670,worry,ZazuTa,@Beadinpath Hi Heather. I dont know why... but I just saw your messages from April!! Have not been very twitter friendly...,123
1958123587,worry,iLoVaLiCe,@rainbowbrite22 What r u stressin' bout mare?,45
1753031629,neutral,Li_a,GRANADA BOWL WITH THE CREW! Birthday bowling for Fisch and me  http://twitpic.com/4wn29,87
1695547263,worry,lizziegibson__x,@GemmaCampbell you coming on myspaceee? if yr doing work though dnt bother,74
1694748700,neutral,Shawberry19,Heading into Glasgow for a rehearsal for my upcoming show,57
1694384400,happiness,kimmy_who,@nickchien @chaubella_ i am glad to break my twitter virginity with you two.,76
1752564545,neutral,VAEOU,"Off for some sleep, g'night everybody! Hope you had a good day",62
1961070938,worry,RayOnativia,@socilover awww...busy day for you then! I have to get my Big Mac ass outta here...Work beckons  I'll talk to you later.,120
1964455050,neutral,Stuie,Thundershowers plus baseball equals awwww,41
1694644900,happiness,ruILLTZ,will be heading to baguio in a few hours.,41
1695375550,happiness,herevilroyalty,"@butterflydi i'll be back on it later today, got plenty of gold, but willing to help you out, if you need anything at all",121
1753500643,neutral,pyrroman,no ce tare is.. tin castile pe urechi si n`am dat drumu la muzichii  bun asa .. cred ca vopseaua m`a afectat rau ..,115
1750928145,worry,Heftyy,Kinda doing nothing. Life is boring. I feel like changing my look. Let's go shopping tomorrow,93
1695476042,neutral,fxrobot,"OMG. I got a explosion of new followers, hello new followers",60
1753415091,happiness,paushi,@jeninamaree has just voted for you. hope you win!,50
1752726161,neutral,omgcolleen,@ moonlightflight - try dloading twitterfox,43
1751036459,happiness,karenzwriter,@mrstreme Thanks so much! I will be back on tour soon. Two new books in the pipeline!,85
1965449450,worry,shellybananas,Brand new is playing at the epicenter in July when I'm in NY. Jesse lacey why do you hate me?,93
1966124248,neutral,kittieskrafts,@irgxana  I know... kittie should be a professional....,55
1966286174,neutral,Covergirl08,@LaSandraC ya'll going out without me,37
1961121342,neutral,MaryKayHester,Going home to get clothes,25
1966087050,worry,Caiteee,@laurenbreslin aww i know its my addiction!   awww i know sameee  !  its just more more more !,94
1753347634,worry,joelogs,"@jdlcaro,  In pre-Twitter days, I'd need   to wait  for a formal  invitation  to speak on edu2.0  from @rom  #Y4IT",114
1694182314,worry,rynoceris84,@lhanni Welcome to Twitter... It's about time!,46
1957391156,neutral,RachaelBrannan,excited for YSJ Summer Ball - I wish we had one too,51
1751322403,happiness,TiksHI,@FredaMooncotch turn on your closed caption ... Then you can read and watch animal planet at the same tiime.,108
1751250670,neutral,KatAragon,LOOOVE the comedian in Obama! hahaha . man  I love this event. Someone get me a pic of Dennis Leary and his wife,112
1957000290,worry,Ohtybaby,"I cant sleep, but im too sore to move",37
1752699701,neutral,amandazhang,Hmm. Might try this out for tomorrow.  http://bit.ly/u5rAC,58
1694587337,worry,webbanshee,In a rush....   Lunchtime anyway,32
1960872623,neutral,OneLoveAB,starting to pack stuff up,25
1753363544,neutral,ciscokid_nl,Is twubbing again,17
1695221724,neutral,suz1127,I'm out looking for warblers! Seen a yellow so far!  And a blue grey gnatcatcher,80
1957099112,worry,oOoshecutee,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn't working . try tomorrow .,112
1957230433,worry,eunicesandoval,My face an my arms. Tragic. Seriously.,38
1957516725,neutral,the_mitch,backache,8
1695654883,worry,ImYumna,Getting ready for college. I had a good sleep.  rainy day today. I love it.,75
1752226658,happiness,Karine_Mtl,Happy Mother's Day to all my fellow Montreal Blockheads who are moms  I'll join the club...one day! LOL,103
1957086920,neutral,TartyTart,@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,69
1753006823,happiness,StingaKerr,likes the smell of the roast in the oven mmmmmm must have dips and sakatas to tide me over till the roast is cooked,115
1964893295,neutral,love_fool,@livingoflove i wish i was still in my jams,43
1694258746,neutral,Krissette,"Going to have one last cig, then head to bed. Night Tweeters.",61
1695278434,neutral,MrsMicah,"@justjoe pretty much, thanks.  seeing if a little Gilbert &amp; Sullivan will cheer me up more.",95
1964567301,happiness,yvonneboulter,Oh god! The cheesy disco music has started and everyone is getting up on the tables  i need more wine...,104
1694550806,neutral,Oh_Steven,"FINALLY FINISHED MY FUCKING FILM FINAL!!!  (Well, all except 1 part, but idk how to do it....) :/",97
1753727579,happiness,jacoblovie,"@LeoWolfe Haha! Night man, and no, but Im sure I'll meet her again in my lifetime, in fact I will...no doubt about it.",118
1957343439,neutral,teepee34,Shame I've gotto go to work,27
1751178425,happiness,MorganH03,is enjoying family time. Hoping to be able to make a graceful exit and enjoy some friend time soon,98
1694382128,worry,kimmy_who,@ Nickchien @chaubella_ i am happy to break my twitter virginity with you two.,78
1957706273,happiness,LotsOfSexyPants,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!,135
1751645587,neutral,AshLeeNicole555,Gonna go make my Meme's Mother's day card then go hop in the shower and hop to sleep!!,86
1963322814,worry,jeniuz,Having serious technical issues in the studio  oh well thank god for the technician,83
1694147450,happiness,JonasLovato24,@ddlovato Your second episode of Sonny WAC was on in New Zealand tonight. You were (and still are) AMAZING! ily  xx,115
1965723846,worry,bblugirl5,kind of.i'm trying to make sure i have everything yet still look after the boy.hubby isn't home yet,99
1752382368,neutral,theleopardlady,@mikeshelby Now that's a very nice way to fall asleep.,54
1752413603,happiness,no_surprises,@HeatherNKOTBFan Knight...sweet dreams.,39
1750896822,neutral,JudeSkylar,Listening to Black Eyed Peas.,29
1695343906,neutral,littlesweething,I need a coffee,15
1962142194,worry,FanOfMCTSDL,am little bit upset   ppl is jerk-,34
1753328074,happiness,dmbsredhead,@irishprincess41 it was great to meet ya katie...awesome shows for sure!! Safe travels home.,92
1752052856,worry,wickeddreamer11,@thomasfiss Lucky you...my day has gone by with large amount of boredom...and a little stress. The detalis can get a bit gruesome,129
1751645909,happiness,vallih,"DW, that was funny",18
1694420919,neutral,alyne_,@littletiara haha dont we ever do that before  many times,57
1752747581,neutral,Ashcolvard,don't forget to call (your) Mom tomorrow,40
1694221517,neutral,maddybt,has made herself officially unavailable to her best friend,58
1694906336,neutral,marloboux,meeting @dalydegagne and friend tonight - going to discuss human trafficking issues. Daly is chaplain/therapist and an interesting guy,134
1694686210,happiness,ameliafell,"Wow, it's so early. Just had the best conversation.",51
1964834601,worry,jbkaruna,Doesn't feel like working out.  @ 12th Street Gym http://loopt.us/OGqB5w.t,74
1964398045,worry,dearfashionista,@karate_Kid congrats; im still jobless,38
1694687948,neutral,janmeiyi,@faithjuliana where?  U magazine?,33
1753139025,happiness,zomoo,"Had a great time with mpix shootout, just great  thanks mpix...",63
1752226378,worry,beneubanks,@HollyMVG That's awesome. Biking is an underappreciated activity these days.,76
1961742294,neutral,_magic8ball,@gohong Don't count on it,25
1957356328,worry,NataliaMichelle,@BeckyBuckwild do you ever respond to ppl?,42
1965257868,happiness,x3Lovebug,@jonasobsessedx ._.; Thanxxx ! Now with that message I just wanna leave !! )= ! BYE !,85
1963781766,worry,melaniesais,This is how much hair falls off everytime I shower. It's more sad than disgusting  http://yfrog.com/6p190aj,107
1695846359,happiness,lolobarrientos,"at workyy, trying to get on point with all that I have to do  smile!! &lt;3Lin-Man tonight!!",92
1962146313,worry,KaylaGetsCrunk,So apparently my dad thinks its ok to stalk my twitter. this has been the worst week ever. i hate my life.,106
1965995761,worry,jamesmachan,"Life is over! Just went to get tickets for all time low, sold out  anyone got spares or wanna sell me theirs?",109
1752963658,happiness,Quimo,@BB517 YES he just said for 2 more hours,40
1695164997,happiness,Jainamel,Glad to be home.  Punched out late today.  I am very tired.  Thank goodness I am off tonight.  Will make sure I do something fun today.,135
1751572218,happiness,meeaghann,"FIFTH RUNNER UP  at keg with @kirsten95 , @devonshire94 , hannah, darian, fiona, &amp; phillipa",95
1962476491,neutral,CrazyCarly13,"yay for nice weather, boo for cici not being here this weekend",62
1752750152,happiness,djkboogie,@itsQ LMAO... Smh!  that one threw me off.,42
1753532131,happiness,freddyb87,Wishing @Blacksocialite a Happy Mothers Day,43
1960816732,neutral,maddiefry,watching it rain,16
1965758082,worry,BobbieOldfield,peeling so much!!   ..I feel so bad,35
1957096302,worry,purplelaptopgrl,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat,103
1957096447,neutral,Samm_xo,@ddlovato july... too long,26
1964287684,worry,ericvictorino,@PerezHilton  that's sad. Trauma... Future serial killer...,59
1752894823,neutral,dcharrison,"@brianwierman ... Yay! I can give you a lesson tomorrow, at Church.",67
1966067037,neutral,DivasMistress,Idk yet!!! @Jersey_Gyrl I wanna go soon tho...but I want more tweeps to be there,80
1694458126,happiness,hannahscottband,@Tizzik Thank you! I hope the same for you!,43
1753631087,happiness,anoochit,"At the avenue, raining  so cool",31
1961148964,neutral,repiffer,@FrankieTheSats beat? don't understand,38
1751888468,happiness,LauraGuthrie,Time for bed!  Hope your saturday was as lovely as mine was...,62
1964020164,neutral,Alpha_bet_Pony,Oh dear  #bgt,13
1966191822,neutral,Meli182,I was the blue  lol http://twitpic.com/67zgz,44
1694052339,happiness,jamesjrn,@djinfrared Sounds pretty cool. Great job man!,46
1965272122,neutral,PixelExecution,@Kikirowr Hope you feel better soon.,36
1965739865,worry,leishylou2,feels very very sick  hmph.,27
1961965773,neutral,gracenaces,wants to eat baked tahong. It's been a while. Really.  http://plurk.com/p/x24ke,79
1963114515,neutral,Secretfriend3,@Ifightboys,11
1695693844,happiness,idkvanee,"so its been forever since I've tweet, just wanted to say thaty I love bill! and I hope ya'll have an amazing week",113
1695509778,happiness,OreoWolf,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today,105
1753117171,neutral,xjmiex,"I'm so sleepy now...g'night! HAPPY MOTHER'S DAY to your Mother, Mama, Ma, Mommy (whatever you call them. LoL) from Mie!",119
1695164370,neutral,Boko22,@photogoat cool photo  is that outside your place?,50
1965071295,neutral,mahrobi,"@daverexwood congrats to the A's!! ugh, we still have til the end of june",73
1965367544,happiness,LibbyLongneck,I woke up and my hiccups came back!,35
1695108166,worry,nystacey,@leannarenee hope sequel edits go well   me and my notebook will be looking for a place to sit after pt ;),106
1752054758,neutral,DerekMolata,@veschwab anytime. I aim to please.,35
1695081442,neutral,MireilleM,Good morning tweeps ... wishing you all a great day,51
1962878249,neutral,JoshuaDG,@laccboner man I can cut my hair now. I mean not with cory.  procuts here I come.,81
1965932780,worry,InLoveWithAStar,"oh!, I wanna buy Just That Girl - Drew Seeley, but I'm not allowed  I'm talking itunes store)",93
1752962447,happiness,kathrynmac123,4 hours of shopping over... good effort. Best part = chocolate shop.... YUJM!!!... yum even,91
1753313834,neutral,karmadillo,"@juliankimmings Never touched a drop, me!",41
1964768556,neutral,tropicaldreamz,Waiting in line to get gas..94 degrees today,44
1696133938,happiness,comzeradd,back to athens. ????? ? ??????,30
1963315897,worry,simalves,"videos will be frozen until actual views catch up to the published,  artificial, view count - OOFM was already frozen when we got to it",135
1962363497,neutral,VioletJohe,@S_Mak request me on bbm &amp; send all ur contact info. Everything didn't sync up from old phn  I have ur tmail info haha - DATED!,131
1965951283,worry,ZAmmi,@crescentdreams everything.  *weeps*,36
1694440273,happiness,tari_ancalime,Britt - had to do it she came all the way down to say 'May the fourth be with you' - our work is done,101
1694930170,neutral,VolkerGoebbels,"@5t3rnCH3n Yup, indeed, like train announcements: Shortly we will arrive in Kï¿½lle",83
1966334473,neutral,katferriols,rainy season-- here it comes!,29
1964648594,neutral,RoxieDax,@ReikoEoh I bet this would've been fixed if I could've called up @Twitter on the phone and explain this whole situation. Jeez.,126
1694272591,happiness,TeganRutherford,&quot;leave the pieces&quot; - the wreckers... hmm,50
1694385479,happiness,ifuseekamyjason,I'm still up! Thank you all for praying (: AHAHAHA! I'm watching Britney: For the Record until school. Today should be a good day,129
1961189005,neutral,parttimenerd,RAM upgrade=done! FF still slow so disabling all add-ons  Not sure which ones will make the cut to be honest. It's like Sophie's Choice!,136
1696089064,worry,ShawnakaMrCute,Check out my song &quot;time to lose it&quot; on www.myspace.com/flownyce you'll enjoy it I promise,99
1963235226,neutral,dferrari,Packing up my desk,18
1962199059,happiness,calamur,@nethra - one more funny msg on fb. this time with an actual link  today i have received 5 such messages,104
1964058870,happiness,faith283,Just got done working out....relaxing than off to work,54
1695279143,neutral,smacnair,"Sweet USB at Charles and Marie site, just bought it  http://tinyurl.com/csdhw9",78
1956996470,worry,ohmygoshnina,"@poinktoinkdoink He died.  Wait, what about Magic Jack? I just read it.",71
1694727471,neutral,Jordang09,@Rcss Me too,12
1963727965,worry,ReScUeMeGoD,@Nahtuhlee Why no sn... o. yeah... Sad day.....,47
1963565636,worry,EMerhart,omfg. one of the worst days ever!,33
1694014782,neutral,Cataklyzm,"time to relieve stress at the gym!! Someone should write speeches, take exams and do research for me",100
1961121802,worry,ALLLLEX,has at least 30 bug bites on her legs,37
1957522759,worry,edwardbueno,"@MarieLuna I'm sure it's not what you think. Is this really you? i saw you couple of months back in NAIA,was shy to approach 4 a pic.",133
1960150464,neutral,loisallsmiles,Work out. Now actual work,25
1957671827,neutral,lisaxjbx3,@daniellemhicks lol what!! where is it!,39
1694684762,neutral,ChineseLearn,"@bagwaa  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",130
1752351016,neutral,ellygirl12,goin ta bed now!   goodnite jessica,35
1753176582,neutral,MelanyTexas,@michaelmagical Hello again  How'd ur saturday go?,50
1963581715,worry,mozetti,the weekend is about to begin! Got an idea for a project that I think would be cool -- just not sure I've got the time for it right now.,136
1753349615,neutral,abhishek_b,"@scorpfromhell The latest season doesnt air on any of the Indian tv channels. So, I kinda download the episodes / view them online",130
1694836256,happiness,Mannydas,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday",99
1957120823,worry,koenvroom,"back at school again. almost weekend. oh wait, i gotta work from eight to four tonight",86
1695442779,happiness,Chelsea_Bevans,Listening to olivia play!!  lol!,32
1753550283,happiness,SezDee,Having a cup of tea  I have a cold so it's tasting really good!,63
1957409566,neutral,ryantard,Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  Fun at the 371 anyway.,106
1695136194,neutral,GermanAnvil,@chiefie you will hav to ask him,32
1753050947,neutral,SanjanaSharma,@OlmyT Sure. I'll try n keep that up! =P You enjoy studying. Cya!,65
1965821976,neutral,lisamartin,Rain is moving in from the west. Thwarted plans for a wee nap outside,69
1753051537,neutral,keonr,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q,97
1966072723,worry,bbell5,@ehuffty i can't believe i missed the brewcast.,47
1961088802,neutral,algarcia3505,Is a hot hell of a mess. I wish i would have gone to arlington for zeta!,72
1963202995,neutral,Raysa,walking in 3 inch heels that ended up being a half size to big on a leg that's still has pulled muscles.not a good look.my ass hurts 2day,137
1957524669,happiness,writepudding,"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her.",82
1962731558,neutral,DFM3850,@jzwack took my forum access away   fail.,41
1695106846,worry,adamhowse,@Wossy Get a dachshund they are awesome at getting stuck in silly places I should know I breed them!,100
1695252152,happiness,cathydavidphoto,@genehiga Congrats on the knottie man!,38
1961412397,worry,erin_bury,@Renee3 Oh no!! I hope it's not bad,35
1751394390,worry,MyTwitsAreReal,@barnaby3 Did I miss you going to The Killers or is it soon? Are you excited? I remembered I needed to ask you,110
1962744153,happiness,Billysid,"@jules23 I know...I would too. Yes i cant wait for BB, i love it! I heard theyre not showing the 24 hr live streaming this year though",134
1694440928,worry,xandraaaa,My mom and my little sister're gonna be back home soooooooooooooooooooooooooooooooon,84
1695922799,neutral,miajustesen,This is my 201th update,23
1751358299,happiness,jl_x3,"Family guy reruns, food, and, good phone conversations  ah, saturdays.",70
1752227403,happiness,bunnyrenee,@arielm27 Happy happy birthday,30
1961146821,neutral,DBordettArt,@45H13Y that's no fun  server change...?,40
1963743145,worry,steflack,@mattchung I GOT IT! i hope i get off of work in time for UP   want my job?,75
1694533465,neutral,marvivian,@pandemicz yes,14
1966297149,neutral,zemote,"@Scandalous an iphone app came out a few months back called zemote, bumped my domain zemote.com out of the #1 spot",114
1753565976,happiness,IMissBradAndJen,"Watching videos on Facebook makes me feel like the biggest creep. Which I guess I am. Also, tweet #200! Woohoo!",111
1752321933,happiness,seleneybeany,thinks castles are fun,22
1962707895,worry,happywhenwetalk,@berrylies I am so sorry.,25
1751820514,neutral,DBWyld,"@greggrunberg I think if I was Kirk, I would have probably stolen that sweet ride from you too.  Fancy in car phone ya talk through GG.",135
1751395726,neutral,LarryHochman,Back from NY...just ahead of the rain.,38
1956983467,neutral,njc87,At home alone with not much to do,33
1964385644,worry,alyseegs,soreeeee throattttttt,21
1958051034,neutral,wafflezombie,Bacon Fail.  Ended up with a commiseration muffin,49
1694551123,neutral,mruku,There are some great honey based recipes for you &amp; the kids to download  at -  http://twurl.nl/ltlny8 - Join in the fun for honey week,138
1751820997,worry,paigeymac,"watching &quot;Steel Magnolias&quot; then going to bed. I have to babysit at one tomorrow. then give mommy her gift!  night, &lt;3 peace.love.jonas",147
1963815445,neutral,Si0pao,"HEY! I didn't get my comlementary cherry flavored lip gloss this time, not cool",79
1695657141,neutral,overprocessed,@PepeTheProducer Not any more.,30
1694089049,neutral,grotesqa,Anyone to recommend me JP artists with music similar to Soichi Negishi's Amai Koibito?,86
1695164666,neutral,beccadeacon,drying my hair,14
1753136854,worry,KaliLekkas,"Happy Mother's Day to all the beautiful Moms out there.  (I'm kind of a Mom, i think my little pup counts!  )",109
1694013199,worry,Fleech,@mybellavita just clicked on your bio. You're in Cantazaro!? Have been to Italy several times. But never Calabria!,114
